uf,cnae,atividades,unidades,pessoal_ocp_total,pessoal_ocp_assal,pessoal_assal_medio,salarios_outras_rem,salario_medio_mensal_min,salario_medio_mensal
    Mato Grosso,D,Eletricidade e gás,245,4297,3997,4381.38,215201.54,3.785825,3778.25356745697
    Mato Grosso,35,"Eletricidade, gás e outras utilidades",245,4297,3997,4381.38,215201.54,3.785825,3778.25356745697
    Mato Grosso,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",319,4540,4183,4196.56,135499.373,2.488685,2483.70777310647
    Mato Grosso,36,"Captação, tratamento e distribuição de água",70,,,,,,
    Mato Grosso,37,Esgoto e atividades relacionadas,48,,,,,,
    Mato Grosso,38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",193,1744,1495,1550.11,33601.395,1.670786,1667.44469251066
    Mato Grosso,39,Descontaminação e outros serviços de gestão de resíduos,8,530,517,517.45,3385.721,0.504323,503.314478544936
    Mato Grosso,F,Construção,5299,36622,29359,31505.69,795206.397,1.945436,1941.54525249737
    Mato Grosso,41,Construção de edifícios,2646,16048,12015,12882.37,308865.143,1.847988,1844.29240534515
    Mato Grosso,42,Obras de infraestrutura,648,11349,10546,12041.77,335132.827,2.145126,2140.83546112982
    Mato Grosso,43,Serviços especializados para construção,2005,9225,6798,6581.55,151208.427,1.770818,1767.2763196418
    Mato Grosso,G,Comércio; reparação de veículos automotores e motocicletas,42349,249815,200129,203024.77,5279209.734,2.004223,2000.21434065183
    Mato Grosso,45,Comércio e reparação de veículos automotores e motocicletas,7443,41493,32272,32310.15,881581.302,2.10305,2098.84343798132
    Mato Grosso,46,"Comércio por atacado, exceto veículos automotores e motocicletas",7764,44819,36052,37289.56,1480035.534,3.059222,3053.10352899764
    Mato Grosso,47,Comércio varejista,27142,163503,131805,133425.06,2917592.898,1.68544,1682.06949221591
    Mato Grosso,H,"Transporte, armazenagem e correio",7451,48040,39510,41715.71,1303463.279,2.408381,2403.56465410569
    Mato Grosso,49,Transporte terrestre,6119,37683,30450,32204.04,990939.698,2.371718,2366.97416272569
    Mato Grosso,50,Transporte aquaviário,41,,,,,,
    Mato Grosso,51,Transporte aéreo,36,,,,,,
    Mato Grosso,52,Armazenamento e atividades auxiliares dos transportes,955,7552,6466,6495.05,200470.52,2.378998,2374.24026462756
    Mato Grosso,53,Correio e outras atividades de entrega,300,2151,1998,2380.16,87885.394,2.846012,2840.31952603057
    Mato Grosso,I,Alojamento e alimentação,5340,34794,28444,28386.31,515144.523,1.39877,1395.97227569313
    Mato Grosso,55,Alojamento,1137,,,,,,
    Mato Grosso,56,Alimentação,4203,,,,,,
    Mato Grosso,J,Informação e comunicação,1838,12244,9991,9843.16,329943.925,2.583638,2578.47093037977
    Mato Grosso,58,Edição e edição integrada à impressão,165,,,,,,
    Mato Grosso,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",129,613,456,487.13,13162.158,2.082612,2078.44660010201
    Mato Grosso,60,Atividades de rádio e de televisão,274,1831,1522,1511.74,37484.503,1.911176,1907.35398130122
    Mato Grosso,61,Telecomunicações,501,3496,2990,2956.23,82348.198,2.147049,2142.7550526281
    Mato Grosso,62,Atividades dos serviços de tecnologia da informação,464,,,,,,
    Mato Grosso,63,Atividades de prestação de serviços de informação,305,1867,1447,1140.85,30772.553,2.079032,2074.87352547527
    Mato Grosso,K,"Atividades financeiras, de seguros e serviços relacionados",2587,15906,12789,12697.84,755794.738,4.587754,4578.57846446567
    Mato Grosso,64,Atividades de serviços financeiros,1873,12448,10313,10241.1,662058.308,4.982826,4972.8605475824
    Mato Grosso,65,"Seguros, resseguros, previdência complementar e planos de saúde",73,1451,1344,1340.41,65833.139,3.785585,3778.01390274962
    Mato Grosso,66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",641,2007,1132,1116.33,27903.291,1.926588,1922.73521270592
    Mato Grosso,L,Atividades imobiliárias,1686,4707,2119,2087.77,53807.476,1.986489,1982.51561014126
    Mato Grosso,68,Atividades imobiliárias,1686,4707,2119,2087.77,53807.476,1.986489,1982.51561014126
    Mato Grosso,M,"Atividades profissionais, científicas e técnicas",6412,25286,17106,16673.19,453479.101,2.096354,2092.16159410591
    Mato Grosso,69,"Atividades jurídicas, de contabilidade e de auditoria",2810,12777,9154,9129.59,219894.126,1.856472,1852.75929907376
    Mato Grosso,70,Atividades de sedes de empresas e de consultoria em gestão empresarial,442,1814,1273,819.32,34267.01,3.223657,3217.20920538232
    Mato Grosso,71,Serviços de arquitetura e engenharia; testes e análises técnicas,1212,4425,2844,2804.29,65888.115,1.810966,1807.34394034195
    Mato Grosso,72,Pesquisa e desenvolvimento científico,42,651,625,666.9,55735.211,6.441619,6428.73582707591
    Mato Grosso,73,Publicidade e pesquisa de mercado,853,2742,1736,1792.35,38736.378,1.665798,1662.46625079666
    Mato Grosso,74,"Outras atividades profissionais, científicas e técnicas",891,2372,1213,1218.55,34771.804,2.199429,2195.03028504875
    Mato Grosso,75,Atividades veterinárias,162,505,261,242.19,4186.457,1.332345,1329.67981273444
    Mato Grosso,N,Atividades administrativas e serviços complementares,5639,54829,48438,46550.78,948576.864,1.570622,1567.48073989143
    Mato Grosso,77,Aluguéis não-imobiliários e gestão de ativos intangíveis não-financeiros,877,3716,2605,2600.63,66222.296,1.96269,1958.76490282384
    Mato Grosso,78,"Seleção, agenciamento e locação de mão-de-obra",99,,,,,,
    Mato Grosso,79,"Agências de viagens, operadores turísticos e serviços de reservas",404,,,,,,
    Mato Grosso,80,"Atividades de vigilância, segurança e investigação",264,9251,8948,9062.16,208617.017,1.77437,1770.8209572722
    Mato Grosso,81,Serviços para edifícios e atividades paisagísticas,1333,23815,22868,20974.18,352141.366,1.294071,1291.48302267909
    Mato Grosso,82,"Serviços de escritório, de apoio administrativo e outros serviços prestados às empresas",2662,14691,11299,11201.41,256731.829,1.766579,1763.0461014077
    Mato Grosso,O,"Administração pública, defesa e seguridade social",609,132104,132096,139279.11,9013057.912,4.987837,4977.8616985485
    Mato Grosso,84,"Administração pública, defesa e seguridade social",609,132104,132096,139279.11,9013057.912,4.987837,4977.8616985485
    Mato Grosso,P,Educação,3224,58311,55341,75888.11,3931418.053,3.993021,3985.03498516029
    Mato Grosso,85,Educação,3224,58311,55341,75888.11,3931418.053,3.993021,3985.03498516029
    Mato Grosso,Q,Saúde humana e serviços sociais,5418,41546,33875,33288.6,1329923.766,3.079338,3073.17905090169
    Mato Grosso,86,Atividades de atenção à saúde humana,5118,38184,30685,30030.69,1236233.559,3.172936,3166.59021666989
    Mato Grosso,87,"Atividades de atenção à saúde humana integradas com assistência social, prestadas em residências coletivas e particulares",152,1227,1105,1102.05,23395.884,1.636305,1633.03242558449
    Mato Grosso,88,Serviços de assistência social sem alojamento,148,2135,2085,2155.86,70294.323,2.513193,2508.16640013016
    Mato Grosso,R,"Artes, cultura, esporte e recreação",941,2876,1903,1958.57,37291.09,1.467547,1464.61213263523
    Mato Grosso,90,"Atividades artísticas, criativas e de espetáculos",119,,,,,,
    Mato Grosso,91,Atividades ligadas ao patrimônio cultural e ambiental,13,,,,,,
    Mato Grosso,92,Atividades de exploração de jogos de azar e apostas,-,-,-,-,-,-,-
    Mato Grosso,93,Atividades esportivas e de recreação e lazer,809,2598,1773,1817.66,34374.882,1.457655,1454.73944098879
    Mato Grosso,S,Outras atividades de serviços,4532,15810,12971,13207.53,327713.02,1.912486,1908.6607296106
    Mato Grosso,94,Atividades de organizações associativas,3126,9589,8383,8507.87,236897.892,2.146182,2141.88918839037
    Mato Grosso,95,Reparação e manutenção de equipamentos de informática e comunicação e de objetos pessoais e domésticos,544,,,,,,
    Mato Grosso,96,Outras atividades de serviços pessoais,862,,,,,,
    Mato Grosso,U,Organismos internacionais e outras instituições extraterritoriais,-,-,-,-,-,-,-
    Mato Grosso,99,Organismos internacionais e outras instituições extraterritoriais,-,-,-,-,-,-,-
    Goiás,A,"Agricultura, pecuária, produção florestal, pesca e aquicultura",3304,28086,23742,27266.79,758905.781,2.14526,2140.96957394804
    Goiás,01,"Agricultura, pecuária e serviços relacionados",3066,26942,22864,26443.79,737939.494,2.150915,2146.61273824737
    Goiás,02,Produção florestal,184,948,758,706.71,18752.148,2.045201,2041.11010609291
    Goiás,03,Pesca e aquicultura,54,196,120,116.29,2214.139,1.467536,1464.60043525139
    Goiás,B,Indústrias extrativas,590,,,,,,
    Goiás,05,Extração de carvão mineral,1,,,,,,
    Goiás,06,Extração de petróleo e gás natural,-,-,-,-,-,-,-
    Goiás,07,Extração de minerais metálicos,74,1142,1055,1021.69,68257.376,5.149399,5139.10029912731
    Goiás,08,Extração de minerais não-metálicos,489,4729,4167,4375.36,158031.186,2.78391,2778.34168546659
    Goiás,09,Atividades de apoio à extração de minerais,26,,,,,,
    Goiás,C,Indústrias de transformação,15373,244692,227111,236477.86,7238790.197,2.3594,2354.68138604538
    Goiás,10,Fabricação de produtos alimentícios,2728,90855,87856,91494.69,2616155.872,2.20391,2199.50206273845
    Goiás,11,Fabricação de bebidas,143,4607,4452,4847.94,174173.301,2.769175,2763.63697380108
    Goiás,12,Fabricação de produtos do fumo,10,91,78,74.27,1430.234,1.484293,1481.324895651
    Goiás,13,Fabricação de produtos têxteis,387,2945,2504,2537.09,46417.81,1.410181,1407.36070428356
    Goiás,14,Confecção de artigos do vestuário e acessórios,3326,23770,20126,21174.89,351558.231,1.279682,1277.12308522754
    Goiás,15,"Preparação de couros e fabricação de artefatos de couro, artigos para viagem e calçados",308,4523,4148,4423.51,97924.193,1.706275,1702.8627110076
    Goiás,16,Fabricação de produtos de madeira,193,1491,1248,1300.73,27175.427,1.610332,1607.11097732693
    Goiás,17,"Fabricação de celulose, papel e produtos de papel",125,4163,4019,4040.5,134639.921,2.568413,2563.27607969311
    Goiás,18,Impressão e reprodução de gravações,699,3597,2755,2884.38,60539.277,1.617748,1614.51246421708
    Goiás,19,"Fabricação de coque, de produtos derivados do petróleo e de biocombustíveis",60,19740,19698,22058.15,907324.431,3.170441,3164.0997545125
    Goiás,20,Fabricação de produtos químicos,465,10408,9869,10074.58,412845.902,3.158545,3152.22838837183
    Goiás,21,Fabricação de produtos farmoquímicos e farmacêuticos,69,12010,11946,12410.8,573198.401,3.559847,3552.72703551001
    Goiás,22,Fabricação de produtos de borracha e de material plástico,468,7005,6441,6525.56,173576.361,2.050213,2046.11217569538
    Goiás,23,Fabricação de produtos de minerais não-metálicos,1274,11439,9956,10302.36,222847.947,1.66724,1663.90514107746
    Goiás,24,Metalurgia,64,4881,4819,4888.78,297718.179,4.693869,4684.48127848162
    Goiás,25,"Fabricação de produtos de metal, exceto máquinas e equipamentos",1439,11806,10125,10172.96,298236.613,2.259642,2255.12318175604
    Goiás,26,"Fabricação de equipamentos de informática, produtos eletrônicos e ópticos",70,304,221,228.27,5511.716,1.861076,1857.35380841177
    Goiás,27,"Fabricação de máquinas, aparelhos e materiais elétricos",127,1532,1377,1490.55,49312.851,2.549997,2544.89700497751
    Goiás,28,Fabricação de máquinas e equipamentos,319,3438,3035,3078.01,130032.077,3.256166,3249.65398472989
    Goiás,29,"Fabricação de veículos automotores, reboques e carrocerias",269,5024,4712,4753.55,207036.485,3.357028,3350.31365222591
    Goiás,30,"Fabricação de outros equipamentos de transporte, exceto veículos automotores",39,223,168,162.05,3549.839,1.68844,1685.06348942634
    Goiás,31,Fabricação de móveis,864,6974,5961,6270.67,151180.475,1.858266,1854.5494034437
    Goiás,32,Fabricação de produtos diversos,581,4918,4265,4322.75,95794.102,1.708066,1704.65029828768
    Goiás,33,"Manutenção, reparação e instalação de máquinas e equipamentos",1346,8948,7332,6960.82,200610.552,2.221363,2216.91997826074
    Goiás,D,Eletricidade e gás,195,,,,,,
    Goiás,35,"Eletricidade, gás e outras utilidades",195,,,,,,
    Goiás,E,"Água, esgoto, atividades de gestão de resíduos e descontaminação",558,16948,16339,16772.93,901163.73,4.141149,4132.86688271381
    Goiás,36,"Captação, tratamento e distribuição de água",34,6831,6808,6829.25,567745.411,6.407767,6394.95170378547
    Goiás,37,Esgoto e atividades relacionadas,65,,,,,,
    Goiás,38,"Coleta, tratamento e disposição de resíduos; recuperação de materiais",454,9473,8963,9354.96,314004.696,2.587142,2581.96800249444
    Goiás,39,Descontaminação e outros serviços de gestão de resíduos,5,,,,,,
    Goiás,F,Construção,10362,74688,60950,62649.35,1601654.104,1.970508,1966.5672803653
    Goiás,41,Construção de edifícios,6212,31866,23050,25390.68,568043.782,1.724382,1720.93364724622
    Goiás,42,Obras de infraestrutura,986,20808,19564,20375.92,605555.385,2.290671,2286.08982865748
    Goiás,43,Serviços especializados para construção,3164,22014,18336,16882.75,428054.937,1.95426,1950.35185891835
    Goiás,G,Comércio; reparação de veículos automotores e motocicletas,76476,371550,288246,290537.12,6761961.53,1.793896,1790.30785093167
    Goiás,45,Comércio e reparação de veículos automotores e motocicletas,10757,51604,39654,39983.95,1011147.744,1.949194,1945.29544210384
    Goiás,46,"Comércio por atacado, exceto veículos automotores e motocicletas",12718,67970,53780,54654.07,1805302.221,2.545971,2540.87941877676
    Goiás,47,Comércio varejista,53001,251976,194812,195899.1,3945511.565,1.552376,1549.27148524615
    Goiás,H,"Transporte, armazenagem e correio",8812,72269,63666,65721.63,1860630.658,2.182117,2177.75236601358
    Goiás,49,Transporte terrestre,6996,55405,48262,49819.34,1363010.705,2.108761,2104.54368339067
    Goiás,50,Transporte aquaviário,9,99,92,96.41,3218.786,2.573334,2568.18714943391
    Goiás,51,Transporte aéreo,30,631,604,615.74,32550.836,4.074655,4066.50609273145
    Goiás,52,Armazenamento e atividades auxiliares dos transportes,1208,9975,8808,9083.64,250167.179,2.122739,2118.49315404905
    Goiás,53,Correio e outras atividades de entrega,569,6159,5900,6106.5,211683.152,2.671899,2666.55520914032
    Goiás,I,Alojamento e alimentação,9446,65797,55717,56224,1092417.333,1.49759,1494.594880095
    Goiás,55,Alojamento,1618,15938,14070,14169.84,316481.316,1.721509,1718.0657378901
    Goiás,56,Alimentação,7828,49859,41647,42054.16,775936.017,1.422142,1419.29801767713
    Goiás,J,Informação e comunicação,3547,22777,18588,18243.26,633427.572,2.676213,2670.86024351754
    Goiás,58,Edição e edição integrada à impressão,298,1335,942,1029.53,37264.442,2.789856,2784.27587196249
    Goiás,59,"Atividades cinematográficas, produção de vídeos e de programas de televisão; gravação de som e edição de música",302,1087,750,796.65,15490.927,1.498773,1495.77577258617
    Goiás,60,Atividades de rádio e de televisão,287,2674,2353,2345.43,103847.988,3.412728,3405.90287036099
    Goiás,61,Telecomunicações,856,6987,6144,5988.5,155991.199,2.007743,2003.72764465225
    Goiás,62,Atividades dos serviços de tecnologia da informação,1178,7919,6339,6221.75,271331.333,3.361348,3354.62546711134
    Goiás,63,Atividades de prestação de serviços de informação,626,2775,2060,1861.4,49501.683,2.049776,2045.67624864659
    Goiás,K,"Atividades financeiras, de seguros e serviços relacionados",5394,29529,22701,22633.65,1447156.624,4.928186,4918.32913859198
    Goiás,64,Atividades de serviços financeiros,4009,22655,17730,17702.89,1255983.472,5.46847,5457.5333875299
    Goiás,65,"Seguros, resseguros, previdência complementar e planos de saúde",122,2657,2470,2471.51,120288.283,3.751345,3743.84277067616
    Goiás,66,"Atividades auxiliares dos serviços financeiros, seguros, previdência complementar e planos de saúde",1263,4217,2501,2459.25,70884.869,2.221657,2217.21347189966
    Goiás,L,Atividades imobiliárias,3859,10373,4624,4627.05,112394.422,1.872262,1868.51768820972
    Goiás,68,Atividades imobiliárias,3859,10373,4624,4627.05,112394.422,1.872262,1868.51768820972
